id_pk,id_wniosku_fk,id_pracownika_fk,id_stanowiska_fk
51393,51393,31,8
51394,51394,33,4
51395,51395,34,2
51396,51396,35,7
51397,51397,26,7
51398,51398,43,6
51399,51399,4,2
51400,51400,15,10
51401,51401,13,5
51402,51402,40,6
51403,51403,49,10
51404,51404,46,10
51405,51405,42,5
51406,51406,22,1
51407,51407,20,1
51408,51408,14,9
51409,51409,30,6
51410,51410,3,9
51411,51411,21,6
51412,51412,7,5
51413,51413,9,2
51414,51414,30,8
51415,51415,15,3
51416,51416,18,10
51417,51417,18,5
51418,51418,41,7
51419,51419,13,2
51420,51420,22,5
51421,51421,17,10
51422,51422,8,10
51423,51423,1,7
51424,51424,30,8
51425,51425,13,4
51426,51426,24,3
51427,51427,6,2
51428,51428,39,1
51429,51429,47,8
51430,51430,6,4
51431,51431,31,7
51432,51432,2,1
51433,51433,30,10
51434,51434,9,1
51435,51435,19,5
51436,51436,26,3
51437,51437,7,4
51438,51438,18,9
51439,51439,43,10
51440,51440,21,2
51441,51441,29,10
51442,51442,45,7
51443,51443,11,7
51444,51444,4,1
51445,51445,24,7
51446,51446,46,1
51447,51447,48,6
51448,51448,50,4
51449,51449,23,9
51450,51450,48,10
51451,51451,34,8
51452,51452,49,8
51453,51453,36,5
51454,51454,49,6
51455,51455,14,5
51456,51456,10,7
51457,51457,40,4
51458,51458,20,10
51459,51459,4,4
51460,51460,18,9
51461,51461,48,4
51462,51462,16,7
51463,51463,36,2
51464,51464,43,7
51465,51465,1,7
51466,51466,23,1
51467,51467,15,10
51468,51468,12,3
51469,51469,9,5
51470,51470,2,3
51471,51471,1,3
51472,51472,39,9
51473,51473,30,9
51474,51474,34,9
51475,51475,5,3
51476,51476,2,2
51477,51477,29,9
51478,51478,23,3
51479,51479,31,8
51480,51480,43,4
51481,51481,12,3
51482,51482,40,2
51483,51483,41,10
51484,51484,46,5
51485,51485,37,7
51486,51486,2,2
51487,51487,14,1
51488,51488,44,6
51489,51489,8,10
51490,51490,41,2
51491,51491,21,9
51492,51492,44,5
51493,51493,10,3
51494,51494,39,4
51495,51495,26,7
51496,51496,48,4
51497,51497,45,8
51498,51498,21,7
51499,51499,28,10
51500,51500,5,1
51501,51501,11,9
51502,51502,35,1
51503,51503,44,5
51504,51504,3,9
51505,51505,40,8
51506,51506,23,9
51507,51507,35,2
51508,51508,26,7
51509,51509,26,5
51510,51510,10,9
51511,51511,30,1
51512,51512,49,7
51513,51513,44,5
51514,51514,32,5
51515,51515,8,9
51516,51516,17,10
51517,51517,44,2
51518,51518,26,1
51519,51519,1,5
51520,51520,44,6
51521,51521,48,5
51522,51522,10,9
51523,51523,8,1
51524,51524,3,10
51525,51525,41,5
51526,51526,20,8
51527,51527,13,5
51528,51528,24,9
51529,51529,29,8
51530,51530,22,4
51531,51531,24,10
51532,51532,28,5
51533,51533,16,9
51534,51534,28,8
51535,51535,6,3
51536,51536,46,9
51537,51537,27,7
51538,51538,18,3
51539,51539,29,9
51540,51540,33,7
51541,51541,28,5
51542,51542,18,5
51543,51543,34,3
51544,51544,1,9
51545,51545,25,1
51546,51546,9,1
51547,51547,33,10
51548,51548,49,4
51549,51549,47,7
51550,51550,36,7
51551,51551,37,3
51552,51552,15,9
51553,51553,26,8
51554,51554,36,7
51555,51555,45,2
51556,51556,1,5
51557,51557,47,8
51558,51558,46,4
51559,51559,26,6
51560,51560,31,7
51561,51561,31,5
51562,51562,24,8
51563,51563,37,2
51564,51564,3,1
51565,51565,23,4
51566,51566,7,9
51567,51567,31,4
51568,51568,11,2
51569,51569,32,9
51570,51570,16,3
51571,51571,8,4
51572,51572,32,2
51573,51573,34,5
51574,51574,31,2
51575,51575,6,9
51576,51576,11,2
51577,51577,8,7
51578,51578,35,2
51579,51579,36,10
51580,51580,28,7
51581,51581,7,8
51582,51582,43,1
51583,51583,21,6
51584,51584,17,9
51585,51585,41,10
51586,51586,37,9
51587,51587,20,7
51588,51588,21,5
51589,51589,36,9
51590,51590,24,1
51591,51591,10,7
51592,51592,7,1
51593,51593,40,5
51594,51594,40,3
51595,51595,14,8
51596,51596,42,6
51597,51597,21,4
51598,51598,6,9
51599,51599,47,5
51600,51600,36,10
51601,51601,39,4
51602,51602,27,9
51603,51603,5,7
51604,51604,41,1
51605,51605,11,1
51606,51606,29,2
51607,51607,36,10
51608,51608,45,7
51609,51609,18,5
51610,51610,33,8
51611,51611,16,4
51612,51612,19,5
51613,51613,19,5
51614,51614,8,7
51615,51615,18,8
51616,51616,34,3
51617,51617,36,8
51618,51618,15,9
51619,51619,28,4
51620,51620,25,1
51621,51621,39,8
51622,51622,17,1
51623,51623,32,8
51624,51624,10,6
51625,51625,20,8
51626,51626,43,9
51627,51627,27,10
51628,51628,9,5
51629,51629,1,3
51630,51630,3,10
51631,51631,34,10
51632,51632,43,1
51633,51633,6,6
51634,51634,12,6
51635,51635,41,7
51636,51636,50,1
51637,51637,19,1
51638,51638,47,3
51639,51639,6,7
51640,51640,47,5
51641,51641,12,9
51642,51642,43,5
51643,51643,1,6
51644,51644,9,8
51645,51645,25,9
51646,51646,18,8
51647,51647,50,2
51648,51648,19,7
51649,51649,36,2
51650,51650,30,7
51651,51651,35,3
51652,51652,20,4
51653,51653,6,2
51654,51654,14,2
51655,51655,14,4
51656,51656,20,1
51657,51657,1,6
51658,51658,31,10
51659,51659,47,6
51660,51660,15,10
51661,51661,22,4
51662,51662,31,2
51663,51663,16,3
51664,51664,29,9
51665,51665,20,5
51666,51666,43,8
51667,51667,24,3
51668,51668,21,1
51669,51669,40,8
51670,51670,38,1
51671,51671,33,8
51672,51672,35,2
51673,51673,31,8
51674,51674,47,10
51675,51675,22,3
51676,51676,42,9
51677,51677,15,4
51678,51678,45,8
51679,51679,48,8
51680,51680,15,1
51681,51681,30,7
51682,51682,35,8
51683,51683,31,9
51684,51684,16,4
51685,51685,24,6
51686,51686,27,1
51687,51687,35,3
51688,51688,48,6
51689,51689,41,2
51690,51690,19,4
51691,51691,5,3
51692,51692,43,6
51693,51693,18,9
51694,51694,50,8
51695,51695,36,2
51696,51696,5,6
51697,51697,8,3
51698,51698,25,7
51699,51699,21,9
51700,51700,5,8
51701,51701,26,9
51702,51702,48,7
51703,51703,23,1
51704,51704,32,9
51705,51705,46,1
51706,51706,20,1
51707,51707,33,10
51708,51708,36,10
51709,51709,34,2
51710,51710,39,10
51711,51711,39,8
51712,51712,4,5
51713,51713,27,3
51714,51714,30,1
51715,51715,17,8
51716,51716,42,9
51717,51717,18,2
51718,51718,5,4
51719,51719,31,9
51720,51720,11,6
51721,51721,36,7
51722,51722,26,7
51723,51723,13,8
51724,51724,42,6
51725,51725,35,3
51726,51726,34,8
51727,51727,47,5
51728,51728,22,2
51729,51729,20,8
51730,51730,43,7
51731,51731,21,5
51732,51732,2,9
51733,51733,23,7
51734,51734,28,10
51735,51735,10,6
51736,51736,37,4
51737,51737,44,10
51738,51738,24,3
51739,51739,27,7
51740,51740,34,10
51741,51741,14,1
51742,51742,25,6
51743,51743,6,7
51744,51744,13,5
51745,51745,22,5
51746,51746,42,1
51747,51747,44,2
51748,51748,37,1
51749,51749,35,4
51750,51750,11,3
51751,51751,12,5
51752,51752,28,3
51753,51753,27,9
51754,51754,26,6
51755,51755,34,10
51756,51756,12,9
51757,51757,47,8
51758,51758,8,8
51759,51759,44,9
51760,51760,23,4
51761,51761,41,6
51762,51762,41,8
51763,51763,41,6
51764,51764,49,5
51765,51765,6,10
51766,51766,25,4
51767,51767,10,10
51768,51768,25,9
51769,51769,22,1
51770,51770,4,2
51771,51771,40,10
51772,51772,1,2
51773,51773,43,9
51774,51774,46,2
51775,51775,41,8
51776,51776,11,6
51777,51777,40,9
51778,51778,21,9
51779,51779,48,1
51780,51780,1,7
51781,51781,35,8
51782,51782,26,8
51783,51783,40,8
51784,51784,32,5
51785,51785,47,3
51786,51786,8,9
51787,51787,37,2
51788,51788,18,4
51789,51789,45,7
51790,51790,10,9
51791,51791,45,3
51792,51792,25,10
51793,51793,12,10
51794,51794,43,1
51795,51795,8,7
51796,51796,40,3
51797,51797,49,3
51798,51798,36,1
51799,51799,15,6
51800,51800,32,5
51801,51801,16,2
51802,51802,48,3
51803,51803,38,10
51804,51804,4,10
51805,51805,7,3
51806,51806,39,1
51807,51807,13,9
51808,51808,41,1
51809,51809,12,8
51810,51810,44,7
51811,51811,17,1
51812,51812,25,6
51813,51813,26,1
51814,51814,14,4
51815,51815,16,10
51816,51816,16,6
51817,51817,10,4
51818,51818,24,2
51819,51819,32,1
51820,51820,43,6
51821,51821,45,6
51822,51822,45,3
51823,51823,40,2
51824,51824,38,3
51825,51825,32,6
51826,51826,28,2
51827,51827,44,8
51828,51828,1,6
51829,51829,11,9
51830,51830,20,5
51831,51831,44,7
51832,51832,22,10
51833,51833,35,7
51834,51834,32,4
51835,51835,16,8
51836,51836,21,8
51837,51837,41,6
51838,51838,28,7
51839,51839,49,1
51840,51840,42,8
51841,51841,37,10
51842,51842,39,3
51843,51843,42,7
51844,51844,3,6
51845,51845,17,9
51846,51846,47,10
51847,51847,9,7
51848,51848,33,9
51849,51849,6,6
51850,51850,11,6
51851,51851,1,7
51852,51852,16,7
51853,51853,37,3
51854,51854,50,6
51855,51855,22,10
51856,51856,6,8
51857,51857,7,10
51858,51858,33,2
51859,51859,42,7
51860,51860,25,2
51861,51861,28,9
51862,51862,26,9
51863,51863,33,2
51864,51864,43,7
51865,51865,12,1
51866,51866,36,9
51867,51867,9,2
51868,51868,27,8
51869,51869,9,10
51870,51870,9,10
51871,51871,10,3
51872,51872,35,7
51873,51873,13,7
51874,51874,42,8
51875,51875,27,9
51876,51876,40,7
51877,51877,16,3
51878,51878,40,3
51879,51879,23,4
51880,51880,10,9
51881,51881,21,5
51882,51882,26,5
51883,51883,43,2
51884,51884,4,7
51885,51885,32,5
51886,51886,41,8
51887,51887,30,5
51888,51888,1,2
51889,51889,40,4
51890,51890,11,1
51891,51891,17,3
51892,51892,14,1
51893,51893,49,5
51894,51894,23,6
51895,51895,15,6
51896,51896,14,4
51897,51897,46,6
51898,51898,7,8
51899,51899,50,8
51900,51900,44,6
51901,51901,45,7
51902,51902,36,9
51903,51903,47,1
51904,51904,44,3
51905,51905,5,9
51906,51906,35,1
51907,51907,21,8
51908,51908,28,10
51909,51909,35,2
51910,51910,4,8
51911,51911,7,8
51912,51912,40,10
51913,51913,42,8
51914,51914,27,6
51915,51915,35,2
51916,51916,27,10
51917,51917,29,3
51918,51918,16,7
51919,51919,49,6
51920,51920,13,5
51921,51921,4,8
51922,51922,35,4
51923,51923,23,7
51924,51924,45,1
51925,51925,45,8
51926,51926,12,1
51927,51927,30,2
51928,51928,10,9
51929,51929,17,9
51930,51930,11,1
51931,51931,36,3
51932,51932,21,8
51933,51933,17,7
51934,51934,38,6
51935,51935,44,2
51936,51936,45,7
51937,51937,3,10
51938,51938,44,4
51939,51939,32,3
51940,51940,47,7
51941,51941,9,1
51942,51942,39,3
51943,51943,5,1
51944,51944,32,5
51945,51945,36,4
51946,51946,28,7
51947,51947,28,1
51948,51948,29,4
51949,51949,19,1
51950,51950,23,2
51951,51951,14,5
51952,51952,48,3
51953,51953,14,10
51954,51954,6,10
51955,51955,44,9
51956,51956,2,10
51957,51957,7,2
51958,51958,1,8
51959,51959,12,1
51960,51960,32,9
51961,51961,15,7
51962,51962,5,1
51963,51963,2,6
51964,51964,41,4
51965,51965,49,7
51966,51966,23,7
51967,51967,20,9
51968,51968,30,10
51969,51969,44,4
51970,51970,37,5
51971,51971,38,7
51972,51972,38,4
51973,51973,40,10
51974,51974,36,5
51975,51975,22,8
51976,51976,28,9
51977,51977,42,6
51978,51978,42,8
51979,51979,31,4
51980,51980,30,3
51981,51981,31,3
51982,51982,21,7
51983,51983,4,7
51984,51984,9,5
51985,51985,17,5
51986,51986,16,3
51987,51987,15,4
51988,51988,16,3
51989,51989,21,1
51990,51990,11,10
51991,51991,6,1
51992,51992,46,8
51993,51993,12,7
51994,51994,31,9
51995,51995,47,1
51996,51996,15,8
51997,51997,27,2
51998,51998,45,2
51999,51999,49,5
52000,52000,43,3
52001,52001,25,6
52002,52002,44,2
52003,52003,22,2
52004,52004,21,3
52005,52005,7,4
52006,52006,39,7
52007,52007,42,9
52008,52008,35,3
52009,52009,4,5
52010,52010,5,9
52011,52011,48,5
52012,52012,1,6
52013,52013,43,1
52014,52014,16,3
52015,52015,45,4
52016,52016,2,1
52017,52017,50,8
52018,52018,1,10
52019,52019,14,2
52020,52020,42,7
52021,52021,11,1
52022,52022,45,2
52023,52023,10,6
52024,52024,6,7
52025,52025,41,9
52026,52026,45,7
52027,52027,7,1
52028,52028,12,8
52029,52029,3,7
52030,52030,24,9
52031,52031,35,9
52032,52032,36,2
52033,52033,2,5
52034,52034,20,5
52035,52035,1,8
52036,52036,5,1
52037,52037,25,7
52038,52038,36,1
52039,52039,40,8
52040,52040,10,10
52041,52041,16,9
52042,52042,43,10
52043,52043,49,2
52044,52044,45,4
52045,52045,16,8
52046,52046,30,10
52047,52047,21,1
52048,52048,39,3
52049,52049,47,7
52050,52050,47,10
52051,52051,43,10
52052,52052,28,1
52053,52053,27,3
52054,52054,7,7
52055,52055,9,9
52056,52056,33,5
52057,52057,34,5
52058,52058,17,9
52059,52059,9,6
52060,52060,43,5
52061,52061,48,9
52062,52062,23,4
52063,52063,7,6
52064,52064,32,1
52065,52065,7,1
52066,52066,11,4
52067,52067,33,1
52068,52068,11,9
52069,52069,30,7
52070,52070,30,1
52071,52071,45,5
52072,52072,3,1
52073,52073,16,6
52074,52074,29,10
52075,52075,10,3
52076,52076,44,2
52077,52077,48,10
52078,52078,31,4
52079,52079,5,10
52080,52080,14,1
52081,52081,34,10
52082,52082,47,8
52083,52083,7,3
52084,52084,1,1
52085,52085,35,7
52086,52086,21,7
52087,52087,19,4
52088,52088,46,1
52089,52089,39,5
52090,52090,28,9
52091,52091,33,4
52092,52092,45,7
52093,52093,2,9
52094,52094,17,3
52095,52095,22,7
52096,52096,47,2
52097,52097,8,8
52098,52098,44,10
52099,52099,17,8
52100,52100,3,9
52101,52101,8,10
52102,52102,37,4
52103,52103,31,9
52104,52104,5,2
52105,52105,37,1
52106,52106,44,6
52107,52107,14,5
52108,52108,26,4
52109,52109,3,5
52110,52110,41,10
52111,52111,47,10
52112,52112,24,2
52113,52113,7,2
52114,52114,5,10
52115,52115,24,3
52116,52116,47,10
52117,52117,11,3
52118,52118,46,4
52119,52119,8,2
52120,52120,42,2
52121,52121,6,7
52122,52122,38,8
52123,52123,18,10
52124,52124,45,5
52125,52125,36,9
52126,52126,9,9
52127,52127,26,9
52128,52128,5,6
52129,52129,31,3
52130,52130,29,5
52131,52131,50,9
52132,52132,25,4
52133,52133,30,1
52134,52134,14,6
52135,52135,42,4
52136,52136,32,10
52137,52137,23,5
52138,52138,36,7
52139,52139,31,2
52140,52140,37,3
52141,52141,4,10
52142,52142,15,6
52143,52143,12,6
52144,52144,13,3
52145,52145,17,2
52146,52146,15,7
52147,52147,35,7
52148,52148,42,2
52149,52149,18,1
52150,52150,30,4
52151,52151,15,9
52152,52152,17,9
52153,52153,5,5
52154,52154,35,7
52155,52155,46,7
52156,52156,16,6
52157,52157,48,9
52158,52158,20,6
52159,52159,8,1
52160,52160,21,10
52161,52161,45,5
52162,52162,26,2
52163,52163,42,6
52164,52164,15,8
52165,52165,4,6
52166,52166,36,7
52167,52167,15,10
52168,52168,24,10
52169,52169,29,9
52170,52170,1,10
52171,52171,45,2
52172,52172,20,1
52173,52173,16,5
52174,52174,36,8
52175,52175,21,8
52176,52176,28,1
52177,52177,43,6
52178,52178,49,10
52179,52179,24,3
52180,52180,32,5
52181,52181,27,1
52182,52182,28,8
52183,52183,21,4
52184,52184,19,5
52185,52185,24,10
52186,52186,42,9
52187,52187,41,4
52188,52188,27,2
52189,52189,18,3
52190,52190,32,10
52191,52191,7,4
52192,52192,29,4
52193,52193,10,2
52194,52194,7,3
52195,52195,16,1
52196,52196,46,4
52197,52197,36,10
52198,52198,48,1
52199,52199,2,10
52200,52200,19,6
52201,52201,36,7
52202,52202,18,7
52203,52203,47,9
52204,52204,20,6
52205,52205,23,10
52206,52206,38,6
52207,52207,21,7
52208,52208,33,10
52209,52209,18,5
52210,52210,19,10
52211,52211,10,6
52212,52212,31,2
52213,52213,49,6
52214,52214,28,5
52215,52215,45,6
52216,52216,38,2
52217,52217,36,7
52218,52218,33,1
52219,52219,44,2
52220,52220,25,8
52221,52221,3,1
52222,52222,23,7
52223,52223,38,10
52224,52224,40,4
52225,52225,3,8
52226,52226,44,3
52227,52227,25,1
52228,52228,26,10
52229,52229,3,8
52230,52230,44,7
52231,52231,34,3
52232,52232,22,6
52233,52233,37,10
52234,52234,37,1
52235,52235,12,4
52236,52236,7,7
52237,52237,15,6
52238,52238,27,1
52239,52239,18,9
52240,52240,12,3
52241,52241,43,6
52242,52242,25,7
52243,52243,21,4
52244,52244,7,4
52245,52245,48,4
52246,52246,37,5
52247,52247,30,5
52248,52248,17,10
52249,52249,19,5
52250,52250,32,5
52251,52251,30,8
52252,52252,12,8
52253,52253,24,1
52254,52254,42,1
52255,52255,29,3
52256,52256,31,8
52257,52257,19,1
52258,52258,39,6
52259,52259,10,7
52260,52260,17,7
52261,52261,25,7
52262,52262,14,4
52263,52263,4,6
52264,52264,13,4
52265,52265,48,1
52266,52266,49,8
52267,52267,16,6
52268,52268,44,5
52269,52269,42,1
52270,52270,5,10
52271,52271,26,10
52272,52272,6,9
52273,52273,48,4
52274,52274,10,6
52275,52275,3,5
52276,52276,26,2
52277,52277,46,7
52278,52278,44,1
52279,52279,12,4
52280,52280,48,5
52281,52281,19,2
52282,52282,29,6
52283,52283,4,4
52284,52284,17,7
52285,52285,45,10
52286,52286,48,9
52287,52287,23,5
52288,52288,40,4
52289,52289,49,6
52290,52290,26,8
52291,52291,8,9
52292,52292,42,2
52293,52293,41,1
52294,52294,34,1
52295,52295,32,7
52296,52296,2,9
52297,52297,4,9
52298,52298,34,6
52299,52299,22,9
52300,52300,12,5
52301,52301,14,5
52302,52302,41,2
52303,52303,6,3
52304,52304,31,2
52305,52305,8,2
52306,52306,29,2
52307,52307,13,9
52308,52308,5,10
52309,52309,46,1
52310,52310,8,3
52311,52311,37,1
52312,52312,50,1
52313,52313,13,3
52314,52314,42,1
52315,52315,13,7
52316,52316,5,3
52317,52317,39,1
52318,52318,42,1
52319,52319,33,6
52320,52320,21,6
52321,52321,1,1
52322,52322,14,2
52323,52323,9,9
52324,52324,4,10
52325,52325,9,8
52326,52326,43,6
52327,52327,39,6
52328,52328,23,6
52329,52329,21,10
52330,52330,20,10
52331,52331,31,4
52332,52332,43,8
52333,52333,44,2
52334,52334,17,9
52335,52335,22,1
52336,52336,4,5
52337,52337,7,1
52338,52338,50,2
52339,52339,34,6
52340,52340,31,4
52341,52341,37,9
52342,52342,37,9
52343,52343,19,2
52344,52344,45,2
52345,52345,16,1
52346,52346,16,3
52347,52347,15,5
52348,52348,2,5
52349,52349,39,4
52350,52350,5,3
52351,52351,33,10
52352,52352,33,5
52353,52353,32,4
52354,52354,24,1
52355,52355,42,8
52356,52356,8,6
52357,52357,44,7
52358,52358,45,4
52359,52359,40,9
52360,52360,32,6
52361,52361,22,2
52362,52362,31,2
52363,52363,35,7
52364,52364,32,5
52365,52365,11,4
52366,52366,31,10
52367,52367,34,7
52368,52368,19,7
52369,52369,3,1
52370,52370,38,3
52371,52371,34,9
52372,52372,37,8
52373,52373,37,5
52374,52374,41,9
52375,52375,25,10
52376,52376,7,7
52377,52377,38,8
52378,52378,1,7
52379,52379,50,9
52380,52380,37,1
52381,52381,25,3
52382,52382,9,5
52383,52383,2,10
52384,52384,2,10
52385,52385,32,2
52386,52386,21,5
52387,52387,50,5
52388,52388,22,1
52389,52389,33,1
52390,52390,5,10
52391,52391,43,5
52392,52392,47,10
52393,52393,10,8
52394,52394,27,3
52395,52395,5,7
52396,52396,41,4
52397,52397,15,1
52398,52398,5,10
52399,52399,27,6
52400,52400,42,9
52401,52401,23,1
52402,52402,41,6
52403,52403,36,3
52404,52404,20,5
52405,52405,30,6
52406,52406,12,1
52407,52407,32,5
52408,52408,42,5
52409,52409,50,5
52410,52410,33,7
52411,52411,2,5
52412,52412,19,5
52413,52413,16,10
52414,52414,12,9
52415,52415,17,2
52416,52416,37,8
52417,52417,7,10
52418,52418,3,2
52419,52419,47,7
52420,52420,20,1
52421,52421,18,7
52422,52422,4,9
52423,52423,15,7
52424,52424,23,1
52425,52425,10,6
52426,52426,12,2
52427,52427,17,2
52428,52428,6,3
52429,52429,23,9
52430,52430,4,10
52431,52431,18,3
52432,52432,1,10
52433,52433,17,9
52434,52434,43,6
52435,52435,44,6
52436,52436,40,9
52437,52437,10,1
52438,52438,6,6
52439,52439,36,8
52440,52440,20,9
52441,52441,27,3
52442,52442,24,9
52443,52443,41,3
52444,52444,18,3
52445,52445,38,5
52446,52446,37,5
52447,52447,34,3
52448,52448,36,2
52449,52449,38,3
52450,52450,43,10
52451,52451,8,4
52452,52452,29,8
52453,52453,34,10
52454,52454,29,7
52455,52455,24,6
52456,52456,2,1
52457,52457,33,8
52458,52458,31,4
52459,52459,17,1
52460,52460,46,1
52461,52461,38,10
52462,52462,5,5
52463,52463,32,3
52464,52464,34,7
52465,52465,44,3
52466,52466,3,7
52467,52467,28,4
52468,52468,35,10
52469,52469,26,1
52470,52470,21,10
52471,52471,47,5
52472,52472,44,5
52473,52473,37,4
52474,52474,5,8
52475,52475,31,2
52476,52476,50,3
52477,52477,37,6
52478,52478,32,7
52479,52479,39,6
52480,52480,8,4
52481,52481,18,5
52482,52482,42,5
52483,52483,49,2
52484,52484,37,10
52485,52485,35,10
52486,52486,14,10
52487,52487,20,9
52488,52488,5,6
52489,52489,36,2
52490,52490,29,4
52491,52491,25,10
52492,52492,16,9
52493,52493,1,6
52494,52494,18,3
52495,52495,46,3
52496,52496,8,7
52497,52497,47,9
52498,52498,21,4
52499,52499,38,1
52500,52500,17,1
52501,52501,26,8
52502,52502,2,9
52503,52503,32,1
52504,52504,26,3
52505,52505,14,5
52506,52506,1,7
52507,52507,23,1
52508,52508,47,4
52509,52509,23,8
52510,52510,19,9
52511,52511,42,3
52512,52512,16,2
52513,52513,25,3
52514,52514,2,8
52515,52515,45,9
52516,52516,5,3
52517,52517,16,4
52518,52518,44,7
52519,52519,44,8
52520,52520,11,1
52521,52521,10,9
52522,52522,50,6
52523,52523,45,7
52524,52524,41,9
52525,52525,17,9
52526,52526,2,7
52527,52527,17,4
52528,52528,18,3
52529,52529,42,3
52530,52530,1,9
52531,52531,8,8
52532,52532,41,8
52533,52533,39,2
52534,52534,23,3
52535,52535,38,4
52536,52536,43,2
52537,52537,40,8
52538,52538,33,5
52539,52539,28,1
52540,52540,43,9
52541,52541,21,10
52542,52542,6,7
52543,52543,40,3
52544,52544,49,5
52545,52545,23,2
52546,52546,44,9
52547,52547,47,1
52548,52548,49,3
52549,52549,14,5
52550,52550,47,4
52551,52551,32,4
52552,52552,1,2
52553,52553,41,1
52554,52554,20,9
52555,52555,36,2
52556,52556,9,2
52557,52557,23,8
52558,52558,50,4
52559,52559,1,1
52560,52560,44,9
52561,52561,34,8
52562,52562,34,10
52563,52563,29,6
52564,52564,20,10
52565,52565,16,9
52566,52566,27,4
52567,52567,47,10
52568,52568,9,9
52569,52569,5,6
52570,52570,12,2
52571,52571,13,2
52572,52572,37,5
52573,52573,49,4
52574,52574,36,3
52575,52575,20,7
52576,52576,49,6
52577,52577,38,2
52578,52578,1,2
52579,52579,42,7
52580,52580,1,6
52581,52581,26,1
52582,52582,43,7
52583,52583,42,7
52584,52584,11,7
52585,52585,26,8
52586,52586,3,1
52587,52587,47,8
52588,52588,49,2
52589,52589,36,2
52590,52590,10,10
52591,52591,12,10
52592,52592,5,3
52593,52593,37,2
52594,52594,40,10
52595,52595,43,7
52596,52596,36,5
52597,52597,2,8
52598,52598,43,8
52599,52599,1,10
52600,52600,34,6
52601,52601,17,3
52602,52602,2,3
52603,52603,46,10
52604,52604,7,2
52605,52605,38,7
52606,52606,2,5
52607,52607,28,7
52608,52608,30,1
52609,52609,11,5
52610,52610,45,2
52611,52611,29,5
52612,52612,43,3
52613,52613,28,2
52614,52614,50,3
52615,52615,22,8
52616,52616,11,4
52617,52617,21,3
52618,52618,13,6
52619,52619,37,9
52620,52620,3,1
52621,52621,34,9
52622,52622,45,8
52623,52623,41,4
52624,52624,47,7
52625,52625,3,5
52626,52626,26,6
52627,52627,49,7
52628,52628,24,1
52629,52629,46,10
52630,52630,24,3
52631,52631,44,4
52632,52632,31,7
52633,52633,26,8
52634,52634,36,3
52635,52635,50,3
52636,52636,4,7
52637,52637,7,9
52638,52638,42,1
52639,52639,7,5
52640,52640,44,7
52641,52641,43,7
52642,52642,13,8
52643,52643,15,5
52644,52644,9,2
52645,52645,28,4
52646,52646,11,1
52647,52647,4,4
52648,52648,40,7
52649,52649,33,7
52650,52650,17,6
52651,52651,31,7
52652,52652,13,8
52653,52653,39,9
52654,52654,13,1
52655,52655,11,3
52656,52656,23,1
